SAFRA_REF,INADIMPLENTE,VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,DIAS_DE_CADASTRO,QTD_COBRANCAS_ANTERIORES,QTD_ATRASOS_ANTERIORES,TAXA_ATRASO_HISTORICA,FLAG_PF,PORTE_MEDIO,PORTE_Outros / Nao aplica ,PORTE_PEQUENO,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Outros / Nao aplica ,SEGMENTO_INDUSTRIAL_Serviços,REGIAO_Desconhecido,REGIAO_Nordeste,REGIAO_Norte,REGIAO_Sudeste,REGIAO_Sul
2021-01-01,0,16977.5,5.99,223150.0,1786,110,67.0,0.6090909090909091,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-01,0,67702.65,6.99,223150.0,1791,111,67.0,0.6036036036036037,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-01,1,16195.4,6.99,223150.0,1798,112,67.0,0.5982142857142857,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-01,1,17940.3,6.99,223150.0,1798,113,68.0,0.6017699115044248,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-01,1,23287.6,6.99,223150.0,1798,114,69.0,0.6052631578947368,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-01,1,35297.0,6.99,223150.0,1798,115,70.0,0.6086956521739131,0,0,1,0,1,0,0,0,0,0,0,0
2021-02-01,0,47328.2,6.99,25103.0,1806,116,71.0,0.6120689655172413,0,0,1,0,1,0,0,0,0,0,0,0
2021-02-01,1,17591.95,6.99,25103.0,1806,117,71.0,0.6068376068376068,0,0,1,0,1,0,0,0,0,0,0,0
2021-02-01,1,17591.95,6.99,25103.0,1806,118,72.0,0.6101694915254238,0,0,1,0,1,0,0,0,0,0,0,0
2021-02-01,1,16630.9,6.99,25103.0,1806,119,73.0,0.6134453781512605,0,0,1,0,1,0,0,0,0,0,0,0
2021-02-01,1,18014.8,6.99,25103.0,1806,120,74.0,0.6166666666666667,0,0,1,0,1,0,0,0,0,0,0,0
2021-02-01,1,37256.0,5.99,25103.0,1820,121,75.0,0.6198347107438017,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,0,19206.45,5.99,135255.0,1835,122,76.0,0.6229508196721312,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,19290.9,5.99,135255.0,1840,123,76.0,0.6178861788617886,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,34758.695,5.99,135255.0,1840,124,77.0,0.6209677419354839,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,19445.7,5.99,135255.0,1840,125,78.0,0.624,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,0,50591.3,5.99,135255.0,1847,126,79.0,0.626984126984127,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,37691.4,5.99,135255.0,1847,127,79.0,0.6220472440944882,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,17556.5,5.99,135255.0,1847,128,80.0,0.625,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,0,34758.695,11.99,135255.0,1848,129,81.0,0.627906976744186,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,38096.4,11.99,135255.0,1856,130,81.0,0.6230769230769231,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,0,18084.5,11.99,135255.0,1856,131,82.0,0.6259541984732825,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,52379.3,11.99,135255.0,1862,132,82.0,0.6212121212121212,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,32662.8,11.99,135255.0,1862,133,83.0,0.6240601503759399,0,0,1,0,1,0,0,0,0,0,0,0
2021-03-01,1,37026.9,11.99,135255.0,1862,134,84.0,0.6268656716417911,0,0,1,0,1,0,0,0,0,0,0,0
2021-04-01,1,38466.5,11.99,390239.0,1869,135,85.0,0.6296296296296297,0,0,1,0,1,0,0,0,0,0,0,0
2021-04-01,1,19254.5,11.99,390239.0,1869,136,86.0,0.6323529411764706,0,0,1,0,1,0,0,0,0,0,0,0
2021-04-01,1,799.0,11.99,390239.0,1877,137,87.0,0.635036496350365,0,0,1,0,1,0,0,0,0,0,0,0
2021-04-01,0,20747.68,11.99,390239.0,1889,138,88.0,0.6376811594202898,0,0,1,0,1,0,0,0,0,0,0,0
2021-04-01,0,40988.97,11.99,390239.0,1889,139,88.0,0.6330935251798561,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,1,1337.2,11.99,427143.0,1896,140,88.0,0.6285714285714286,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,1,1799.68,11.99,427143.0,1901,141,89.0,0.6312056737588653,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,0,54130.76,11.99,427143.0,1905,142,90.0,0.6338028169014085,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,0,20286.5,11.99,427143.0,1905,143,90.0,0.6293706293706294,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,1,799.0,11.99,427143.0,1908,144,90.0,0.625,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,0,20286.5,6.99,427143.0,1910,145,91.0,0.6275862068965518,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,1,3049.54,6.99,427143.0,1910,146,91.0,0.6232876712328768,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,0,40737.83,6.99,427143.0,1917,147,92.0,0.6258503401360545,0,0,1,0,1,0,0,0,0,0,0,0
2021-05-01,0,20218.78,6.99,427143.0,1923,148,92.0,0.6216216216216216,0,0,1,0,1,0,0,0,0,0,0,0
2021-06-01,0,30447.85,6.99,442912.0,1930,149,92.0,0.6174496644295302,0,0,1,0,1,0,0,0,0,0,0,0
2021-06-01,0,40487.69,5.99,442912.0,1943,150,92.0,0.6133333333333333,0,0,1,0,1,0,0,0,0,0,0,0
2021-06-01,0,41710.32,5.99,442912.0,1950,151,92.0,0.609271523178808,0,0,1,0,1,0,0,0,0,0,0,0
2018-08-01,0,56618.5,6.99,240502.0,2746,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-09-01,0,56620.5,6.99,156475.0,2760,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-09-01,0,27148.69,4.99,156475.0,2778,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-09-01,0,35590.0,4.99,156475.0,2781,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-10-01,0,42480.7,4.99,251333.0,2792,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-10-01,0,31027.1,4.99,251333.0,2793,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-10-01,0,13985.83,4.99,251333.0,2800,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-10-01,0,54982.93,11.99,251333.0,2804,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-10-01,0,13424.41,11.99,251333.0,2814,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-11-01,0,19660.8,11.99,12578.0,2823,9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-11-01,0,32047.95,6.99,12578.0,2841,10,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-01,0,65426.0,6.99,293973.0,2855,11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-01,0,52341.19,6.99,293973.0,2857,12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2018-12-01,0,38522.7,6.99,293973.0,2859,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-01,0,51145.7,4.99,203591.0,2880,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-01,0,31611.8,4.99,203591.0,2892,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-01-01,0,50495.45,4.99,203591.0,2908,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-01,0,56945.05,4.99,200499.0,2911,17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-01,0,32392.3,4.99,200499.0,2918,18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-01,0,53222.25,5.99,200499.0,2922,19,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-01,0,58879.85,5.99,200499.0,2927,20,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-01,0,28946.54,5.99,124225.0,2942,21,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-01,0,20187.1,5.99,124225.0,2948,22,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-01,0,32433.3,5.99,124225.0,2950,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-01,0,41245.1,6.99,124225.0,2962,24,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-01,0,20174.26,6.99,124225.0,2962,25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-01,0,61370.65,6.99,124225.0,2967,26,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-01,0,35034.4,6.99,240502.0,2975,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-01,0,35625.72,6.99,240502.0,2976,28,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-01,0,54561.95,5.99,240502.0,2992,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-01,0,41784.0,5.99,37416.0,3004,30,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-01,0,41722.0,5.99,37416.0,3006,31,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-01,0,53866.8,6.99,37416.0,3016,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-01,0,61172.2,6.99,37416.0,3017,33,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-01,0,20650.34,6.99,37416.0,3023,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,0,20434.98,6.99,594777.0,3030,35,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,0,1182.0,6.99,594777.0,3031,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-01,0,19546.31,5.99,594777.0,3052,37,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-01,0,51335.45,5.99,32261.0,3065,38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-01,0,19378.02,5.99,32261.0,3067,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-01,0,38444.85,5.99,240502.0,3114,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-01,0,32337.29,5.99,240502.0,3117,41,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-01,0,52263.55,6.99,455064.0,3142,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-01,0,39326.41,6.99,455064.0,3149,43,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-01,0,33576.5,6.99,227014.0,3164,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-01,0,74318.4,11.99,256844.0,3185,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-01,0,94036.4,11.99,256844.0,3188,46,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-01,0,39936.0,11.99,256844.0,3191,47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-01,0,53639.66,5.99,256844.0,3210,48,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-01,0,62382.87,4.99,414159.0,3249,49,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-01,0,16487.3,4.99,414159.0,3255,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-01,0,35760.5,4.99,414159.0,3269,51,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-01,0,40919.6,4.99,44058.0,3275,52,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-01,0,20807.84,4.99,44058.0,3276,53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-01,0,36585.5,4.99,44058.0,3282,54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-01,0,20765.15,6.99,44058.0,3290,55,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-01,0,36215.5,6.99,44058.0,3296,56,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-01,0,20694.15,6.99,44058.0,3297,57,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-01,0,61643.02,5.99,354204.0,3331,58,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-01,0,27104.45,5.99,353146.0,3364,59,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-01,0,53552.5,5.99,353146.0,3391,60,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-01,0,35537.3,5.99,134350.0,3396,61,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-01,0,34758.695,11.99,134350.0,3410,62,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-01,0,19290.0,8.99,164487.0,3446,63,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-01,0,32088.94,8.99,164487.0,3450,64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-01,0,19289.65,8.99,164487.0,3452,65,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-01,0,51879.01,8.99,164487.0,3453,66,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-01,0,999.0,8.99,193495.0,3461,67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-01,0,55268.35,8.99,193495.0,3462,68,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-01,0,33480.57,8.99,193495.0,3465,69,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-01,0,55779.35,5.99,193495.0,3472,70,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-01,0,53208.1,5.99,193495.0,3476,71,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-01,0,105157.22,8.99,240502.0,3537,72,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-11-01,0,115391.4,8.99,396691.0,3549,73,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-11-01,0,35114.8,11.99,396691.0,3569,74,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-12-01,0,61993.3,6.99,300525.0,3602,75,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-01,0,44665.59,4.99,111015.0,3639,76,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-01,0,44882.1,4.99,132740.0,3642,77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-01,0,45712.3,8.99,132740.0,3665,78,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-01,0,65017.0,8.99,242505.0,3669,79,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-01,0,73670.3,5.99,242505.0,3684,80,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-01,0,74912.2,5.99,242505.0,3696,81,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-01,0,68107.45,5.99,122466.0,3699,82,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-01,0,17773.33,5.99,122466.0,3702,83,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-01,0,75020.3,5.99,122466.0,3707,84,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-01,0,45713.25,4.99,122466.0,3727,85,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-01,0,150473.37,4.99,122466.0,3728,86,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-01,0,151563.39,4.99,122466.0,3728,87,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-01,0,45318.7,4.99,51132.0,3730,88,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-01,0,51324.2,6.99,51132.0,3746,89,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-01,0,70786.22,6.99,51132.0,3754,90,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-01,0,40735.0,6.99,447133.0,3763,91,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-01,0,26186.4,8.99,447133.0,3777,92,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-01,0,51686.17,8.99,447133.0,3777,93,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-01,0,47183.4,8.99,447133.0,3780,94,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-01,0,53863.88,8.99,447133.0,3780,95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-01,0,73681.4,8.99,447133.0,3781,96,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-01,0,53225.8,8.99,447133.0,3786,97,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-01,0,99138.61,8.99,447133.0,3788,98,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-01,1,32811.0,8.99,240502.0,2,0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0
2019-11-01,0,33125.0,8.99,396523.0,25,1,1.0,1.0,0,1,0,0,0,0,1,1,0,0,0,0
2019-12-01,0,33607.0,4.99,130470.0,44,2,1.0,0.5,0,1,0,0,0,0,1,1,0,0,0,0
2020-01-01,1,32099.0,5.99,240502.0,96,3,1.0,0.3333333333333333,0,1,0,0,0,0,1,1,0,0,0,0
2020-02-01,0,32063.0,5.99,105374.0,110,4,2.0,0.5,0,1,0,0,0,0,1,1,0,0,0,0
2020-02-01,0,31141.0,8.99,105374.0,120,5,2.0,0.4,0,1,0,0,0,0,1,1,0,0,0,0
2020-02-01,1,31141.0,8.99,105374.0,122,6,2.0,0.3333333333333333,0,1,0,0,0,0,1,1,0,0,0,0
2020-03-01,0,28682.4,8.99,212724.0,148,7,3.0,0.42857142857142855,0,1,0,0,0,0,1,1,0,0,0,0
2020-05-01,0,34758.695,6.99,240502.0,215,8,3.0,0.375,0,1,0,0,0,0,1,1,0,0,0,0
2020-07-01,1,31021.0,8.99,240502.0,284,9,3.0,0.3333333333333333,0,1,0,0,0,0,1,1,0,0,0,0
2020-05-01,0,34758.695,5.99,240502.0,108,0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-06-01,0,13634.95,5.99,1016138.0,124,1,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-06-01,0,32869.86,4.99,1016138.0,134,2,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-06-01,0,33517.52,4.99,1016138.0,141,3,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-07-01,0,33054.23,4.99,19185.0,152,4,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-07-01,0,33184.87,4.99,19185.0,154,5,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-07-01,0,33184.87,4.99,19185.0,159,6,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-08-01,0,33783.6,4.99,240502.0,203,7,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,14989.98,4.99,100739.0,211,8,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,14490.7,4.99,100739.0,215,9,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,14293.54,4.99,100739.0,222,10,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,14490.7,4.99,100739.0,222,11,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,17344.46,4.99,100739.0,223,12,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,14395.65,5.99,100739.0,226,13,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,35072.2,5.99,100739.0,232,14,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,17736.62,5.99,100739.0,233,15,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,35072.2,5.99,100739.0,233,16,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-09-01,0,36311.08,5.99,100739.0,238,17,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-10-01,0,15091.29,5.99,456361.0,246,18,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-10-01,0,35678.76,5.99,456361.0,248,19,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-10-01,0,17784.24,5.99,456361.0,251,20,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-10-01,0,51486.43,5.99,456361.0,261,21,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-10-01,0,34236.3,5.99,456361.0,262,22,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-10-01,0,15572.57,5.99,456361.0,267,23,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-10-01,0,27582.51,5.99,456361.0,267,24,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-10-01,0,70034.13,5.99,456361.0,268,25,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-11-01,0,13570.19,5.99,725325.0,272,26,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-11-01,0,17990.42,6.99,725325.0,295,27,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-12-01,0,15173.29,6.99,551686.0,308,28,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2020-12-01,0,36948.92,5.99,551686.0,322,29,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-01-01,0,37297.81,5.99,307158.0,332,30,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-01-01,0,15340.16,5.99,307158.0,335,31,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-01-01,0,38430.71,5.99,307158.0,341,32,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-01-01,0,20162.79,5.99,307158.0,344,33,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-01-01,0,58984.5,5.99,307158.0,344,34,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-01-01,0,15136.94,5.99,307158.0,346,35,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-01-01,0,17517.96,8.99,307158.0,357,36,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-02-01,0,22286.78,8.99,128862.0,370,37,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-02-01,0,45921.32,5.99,128862.0,380,38,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-02-01,0,47682.23,5.99,128862.0,387,39,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-03-01,0,19048.82,5.99,443176.0,398,40,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-03-01,0,45979.87,5.99,443176.0,402,41,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-03-01,0,18547.55,5.99,443176.0,406,42,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-03-01,0,46139.27,8.99,443176.0,407,43,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-03-01,0,23069.64,8.99,443176.0,419,44,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-03-01,0,37941.16,8.99,443176.0,421,45,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,19196.01,8.99,86412.0,426,46,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,19372.11,8.99,86412.0,432,47,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,24147.9,8.99,86412.0,433,48,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,23410.01,8.99,86412.0,436,49,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,24000.57,11.99,86412.0,440,50,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,23524.35,11.99,86412.0,443,51,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,19139.41,11.99,86412.0,443,52,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,47048.71,11.99,86412.0,447,53,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-04-01,0,24025.64,11.99,86412.0,449,54,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-05-01,0,69425.62,4.99,242739.0,471,55,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-05-01,0,46283.74,4.99,242739.0,472,56,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-05-01,0,39471.18,4.99,242739.0,477,57,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-05-01,0,45947.78,4.99,242739.0,478,58,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,46201.33,4.99,94122.0,484,59,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,23601.95,4.99,94122.0,486,60,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,23601.95,4.99,94122.0,491,61,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,24397.04,5.99,94122.0,499,62,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,71687.26,5.99,94122.0,499,63,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,20193.75,5.99,94122.0,502,64,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,21027.85,5.99,94122.0,505,65,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,21027.85,5.99,94122.0,506,66,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2021-06-01,0,21027.85,5.99,94122.0,510,67,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0
2018-12-01,0,16856.2,6.99,4876.0,721,0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1
2019-05-01,0,67966.0,5.99,484072.0,2068,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0
2019-06-01,0,66758.0,4.99,240502.0,2112,1,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0
2019-06-01,0,65674.0,4.99,240502.0,2118,2,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0
2019-08-01,0,64000.0,4.99,171355.0,2169,3,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0
2019-09-01,0,69584.0,11.99,240502.0,2212,4,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0
2019-10-01,0,69584.0,11.99,131829.0,2225,5,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0
